Y,EAR,MAR
10,0.25,22.5
10,0.33,21.83
10,0.34,21.17
10,0.28,22.33
10,0.33,21
10,0.24,13
10,0.24,13
10,0.19,10.17
10,0.19,10.17
10,0.17,10.33
10,0.18,9.17
10,0.17,9.83
10,0.16,9.17
10,0.16,9.17
10,0.17,8.67
10,0.16,8.5
10,0.19,9
10,0.2,9.17
10,0.17,8.83
10,0.17,8.83
10,0.2,9.33
5,0.27,8.83
10,0.19,9.5
10,0.18,10
10,0.16,10.17
10,0.17,10.17
10,0.24,9.83
