Y,EAR,MAR
10,0.24,15.67
10,0.24,15.67
5,0.27,15
5,0.27,15
5,0.25,14.67
5,0.25,14.67
5,0.25,14.67
10,0.24,14.67
10,0.24,14.67
10,0.2,15.83
10,0.2,15.83
10,0.2,15.83
10,0.24,15
10,0.24,15
10,0.21,14.83
10,0.21,14.83
5,0.25,16.17
5,0.25,16.17
5,0.26,15
5,0.26,15
5,0.26,14.5
5,0.26,14.5
5,0.31,13.83
5,0.31,13.83
5,0.25,14.5
5,0.25,14.5
5,0.25,14.5
5,0.27,13.17
5,0.27,13.17
5,0.29,14.33
5,0.29,14.33
5,0.25,13.67
5,0.25,13.67
5,0.28,11
5,0.28,11
5,0.27,10.33
5,0.27,10.33
5,0.3,9.83
5,0.3,9.83
5,0.28,8.83
5,0.28,8.83
5,0.32,4.17
5,0.32,5.33
0,0.42,3.5
10,0.14,25.33
0,0.37,3
0,0.36,4.17
10,0.1,25.17
0,0.37,5.17
10,0.11,26.33
0,0.37,5.17
10,0.11,26.33
5,0.27,6.5
0,0.38,4.17
10,0.11,26.17
5,0.27,6.5
0,0.38,4.17
10,0.11,26.17
5,0.31,5.83
5,0.33,5.33
0,0.36,2.17
10,0.13,22.83
0,0.47,5.67
10,0.13,28.67
5,0.31,4.5
0,0.47,5.67
5,0.31,4.5
10,0.13,28.67
5,0.3,6.5
5,0.35,6.17
0,0.37,4.5
0,0.37,5
10,0.17,22.83
5,0.32,6
0,0.45,4.83
5,0.32,5.5
10,0.14,16
5,0.32,6
0,0.45,4.83
5,0.32,5.5
10,0.14,16
5,0.31,5
5,0.33,4.33
10,0.14,24.17
5,0.31,5
5,0.33,4.33
10,0.14,24.17
5,0.33,5.17
5,0.34,5.33
0,0.39,4
10,0.16,25.17
5,0.33,5.17
5,0.34,5.33
0,0.39,4
10,0.16,25.17
5,0.32,4.5
0,0.36,4.17
0,0.44,3.33
10,0.14,18.67
5,0.32,4.5
0,0.36,4.17
0,0.44,3.33
10,0.14,18.67
5,0.34,3.83
0,0.44,5.5
5,0.29,5
10,0.18,20.83
5,0.34,3.83
0,0.44,5.5
5,0.29,5
10,0.18,20.83
10,0.2,6
10,0.24,4.5
10,0.24,5
10,0.18,17.17
5,0.28,4.67
5,0.33,3.5
5,0.32,4.5
10,0.18,13
5,0.28,4.67
5,0.33,3.5
5,0.32,4.5
10,0.18,13
0,0.39,4.33
10,0.19,11.67
5,0.3,5.83
5,0.33,2.17
0,0.37,3.67
10,0.2,8.33
5,0.3,5.83
5,0.33,2.17
0,0.37,3.67
10,0.2,8.33
5,0.29,5.83
5,0.26,4.67
0,0.57,1.67
10,0.22,9
5,0.32,4.17
5,0.29,5.83
0,0.57,1.67
10,0.22,9
5,0.26,4.67
5,0.32,4.17
5,0.3,7.17
0,0.37,3.5
0,0.65,2
5,0.28,4.67
5,0.25,9.17
5,0.28,12.17
0,0.36,5.83
5,0.34,4.67
0,0.61,2.5
5,0.26,5.17
10,0.22,9.83
0,0.36,5.83
5,0.34,4.67
0,0.61,2.5
5,0.26,5.17
10,0.22,9.83
5,0.28,6
0,0.51,3.17
5,0.33,4.5
10,0.14,6
5,0.25,9.67
5,0.32,5.67
5,0.25,4.67
5,0.29,9.83
5,0.32,5.33
5,0.32,5.67
5,0.25,4.67
5,0.29,9.83
5,0.32,5.33
5,0.31,6.17
5,0.34,4.5
0,0.36,0.17
10,0.19,4.5
5,0.3,9.5
5,0.27,6.83
5,0.3,4.33
10,0.23,4.17
5,0.32,9.5
5,0.27,6.83
5,0.3,4.33
10,0.23,4.17
5,0.32,9.5
5,0.32,6.17
5,0.34,3.83
10,0.21,4
10,0.21,10
10,0.27,6.5
0,0.37,4.67
10,0.23,3.5
10,0.23,9.67
5,0.27,6.5
0,0.37,4.67
10,0.23,3.5
10,0.23,9.67
10,0.24,6.17
5,0.32,4
5,0.3,3.5
10,0.2,9.83
5,0.3,3.5
10,0.24,6.17
5,0.32,4
10,0.2,9.83
5,0.28,4.33
5,0.35,5.17
10,0.21,9
5,0.31,9.5
10,0.11,9
0,0.53,4.17
10,0.16,10.33
0,0.53,4.17
10,0.16,10.33
0,0.53,4.17
10,0.16,10.33
10,0.14,4.5
10,0.1,9.67
10,0.14,4.5
10,0.1,9.67
10,0.12,8
10,0.12,8
10,0.09,9.67
10,0.09,9.67
10,0.19,10.5
5,0.25,6.17
5,0.25,6.17
5,0.26,9.17
5,0.26,9.17
10,0.24,12
10,0.24,12
10,0.24,12
10,0.22,14.83
10,0.22,14.83
10,0.22,15.5
10,0.22,15.5
10,0.22,15.5
10,0.21,19.17
10,0.21,19.17
10,0.19,18.5
10,0.19,18.5
10,0.19,18.5
10,0.19,18.83
10,0.19,18.83
10,0.19,18.83
10,0.2,24.5
10,0.2,24.5
10,0.2,24.5
10,0.22,24.33
10,0.22,24.33
10,0.25,20.83
10,0.25,20.83
10,0.27,23.5
10,0.27,23.5
10,0.28,22
10,0.28,22
10,0.26,27.5
10,0.26,27.5
10,0.18,23.17
10,0.18,23.17
10,0.18,23
10,0.18,25.17
10,0.18,25.17
10,0.2,23
10,0.2,23
10,0.2,21.5
10,0.2,21.5
10,0.2,24.83
10,0.2,22.83
10,0.2,22.83
10,0.13,24.17
10,0.13,24.17
10,0.13,24.17
10,0.12,26
10,0.18,23.67
10,0.18,23.67
10,0.18,23.67
10,0.17,22.5
10,0.17,22.5
10,0.15,19.17
10,0.15,19.17
10,0.14,13
10,0.14,13
10,0.16,12.17
10,0.14,11.83
10,0.14,11.83
10,0.13,10.67
10,0.12,11.17
10,0.12,11.17
10,0.12,11.17
10,0.14,11.33
10,0.14,11.33
10,0.16,10.83
10,0.16,10.83
10,0.11,11.5
10,0.14,12
10,0.14,12
10,0.14,12
5,0.26,12.33
10,0.15,17.83
10,0.15,20.83
10,0.15,20.83
10,0.15,20.83
10,0.14,17
10,0.14,17
10,0.18,15
10,0.18,15
10,0.13,12.5
10,0.13,12.5
10,0.16,12.5
10,0.16,12.5
10,0.14,12.17
10,0.14,11.17
10,0.14,11.17
10,0.12,11.33
10,0.12,11.33
10,0.15,10.83
10,0.15,10.83
10,0.13,11.17
10,0.13,11.17
10,0.13,11.17
10,0.12,10.83
10,0.12,10.83
10,0.15,11.33
10,0.15,11.33
10,0.15,11
10,0.15,11
10,0.16,11.67
10,0.16,11.67
10,0.16,11.67
10,0.16,11.17
10,0.16,11.17
10,0.18,11
10,0.18,11
10,0.18,11
10,0.17,11.5
10,0.17,11.5
10,0.15,12.17
10,0.14,13.5
10,0.14,13.5
10,0.19,21.67
10,0.19,21.67
10,0.19,21.67
10,0.18,23.17
10,0.18,23.17
10,0.17,21.33
10,0.17,21.33
10,0.17,27.17
10,0.17,27.17
0,0.59,1.17
5,0.35,8.67
0,0.51,3.5
5,0.32,10.67
0,0.51,3.5
5,0.32,10.67
0,0.48,3.67
5,0.29,9.17
0,0.48,3.67
5,0.29,9.17
0,0.59,2.67
5,0.3,9.5
0,0.59,2.67
5,0.3,9.5
0,0.59,2.67
5,0.3,9.5
5,0.25,9.33
0,0.54,2
0,0.51,2.67
10,0.2,10.33
0,0.51,2.67
10,0.2,10.33
0,0.54,3.83
10,0.22,10.17
0,0.42,5.33
10,0.22,11.17
5,0.42,5.33
10,0.22,11.17
0,0.42,5.33
10,0.22,11.17
10,0.15,10.83
10,0.15,11.67
10,0.15,11.67
0,0.5,6.33
10,0.15,11.5
0,0.5,6.33
10,0.15,11.5
0,0.55,5.33
10,0.19,11.33
0,0.55,5.33
10,0.19,11.33
0,0.54,3.5
10,0.22,10.17
0,0.54,3.5
10,0.22,10.17
0,0.54,3.5
10,0.22,10.17
0,0.66,4.83
10,0.17,10.67
5,0.61,3.17
10,0.21,10.67
0,0.58,1.67
10,0.23,12
0,0.58,1.67
10,0.23,12
0,0.54,3.33
10,0.22,10.17
0,0.54,3.33
10,0.22,10.17
0,0.51,4.83
10,0.24,11.83
0,0.51,4.83
10,0.24,11.83
0,0.47,3
5,0.27,10.67
0,0.47,3
5,0.27,10.67
0,0.5,3.67
5,0.28,12.67
0,0.5,6.33
10,0.24,13
0,0.5,6.33
10,0.24,13
10,0.18,11
10,0.18,11
10,0.19,12.33
10,0.18,12.5
10,0.18,12.5
10,0.2,11.17
10,0.2,11.17
10,0.18,9.83
0,0.51,2.83
5,0.28,12.17
0,0.51,2.83
5,0.28,12.17
0,0.43,2.67
5,0.27,11.5
0,0.44,6
10,0.23,11.83
0,0.44,6
10,0.23,11.83
0,0.46,4.17
10,0.23,12
5,0.46,4.67
5,0.29,12
0,0.46,4.67
5,0.29,12
0,0.46,4.67
5,0.29,12
0,0.46,3.5
10,0.19,11
0,0.46,3.5
10,0.19,11
10,0.19,10.67
10,0.2,10.67
10,0.2,10.67
10,0.19,10.83
10,0.19,10.83
10,0.19,10.83
10,0.18,10.5
10,0.18,10.5
0,0.43,4.67
10,0.15,11.17
0,0.43,4.67
10,0.15,11.17
10,0.17,10.5
10,0.17,10.5
10,0.17,10.5
10,0.16,10.83
10,0.16,10.83
10,0.19,11.5
10,0.19,11.5
10,0.17,11.33
10,0.17,11.33
10,0.19,10.67
10,0.19,10.67
10,0.09,11.17
10,0.14,10.83
10,0.14,10.83
10,0.15,11
10,0.15,11
0,0.47,4.33
10,0.11,10.33
0,0.58,3.33
10,0.15,11
0,0.58,3.33
10,0.15,11
0,0.6,2.83
10,0.15,10.83
0,0.6,2.83
10,0.15,10.83
0,0.66,2.17
10,0.16,11.33
0,0.66,2.17
10,0.16,11.33
10,0.24,11.17
10,0.24,11.17
0,0.48,4.67
5,0.27,10
0,0.48,4.67
5,0.27,10
10,0.23,11
10,0.23,11
10,0.13,11.17
0,0.48,3.5
10,0.17,11.33
0,0.48,3.5
10,0.17,11.33
10,0.19,10.5
10,0.19,10.5
0,0.59,2.5
10,0.22,10.67
0,0.59,2.5
10,0.22,10.67
0,0.58,2.33
10,0.24,10.67
5,0.3,10.83
5,0.3,10.83
5,0.27,10.5
5,0.27,10.5
0,0.55,6.83
10,0.23,10.67
0,0.55,6.83
10,0.23,10.67
5,0.28,11.83
0,0.57,2.5
10,0.17,11.33
0,0.57,2.5
10,0.17,11.33
0,0.57,2.5
10,0.17,11.33
0,0.54,2.17
10,0.19,10.67
0,0.54,2.17
10,0.19,10.67
0,0.5,3.5
10,0.23,11.17
10,0.21,6.17
10,0.21,6.17
10,0.21,6.17
10,0.21,6.17
10,0.18,4.5
10,0.18,4.5
10,0.18,4.5
10,0.16,5
10,0.16,5
10,0.24,4.67
10,0.24,4.67
10,0.24,4.67
10,0.17,4.17
10,0.17,4.17
10,0.19,4.5
10,0.19,4.5
10,0.19,4.5
10,0.19,4.5
10,0.2,2.5
10,0.2,2.5
10,0.2,7
10,0.2,7
10,0.2,7
10,0.18,4.67
10,0.18,4.67
5,0.26,4.83
5,0.26,4.83
5,0.27,7
5,0.27,7
5,0.27,7
10,0.24,11
10,0.24,11
10,0.24,11
5,0.28,15.17
5,0.28,15.17
10,0.28,29.17
10,0.28,29.17
10,0.28,29.17
10,0.2,27.67
10,0.2,27.67
10,0.2,27.67
10,0.26,28.67
10,0.21,28.67
10,0.21,28.67
10,0.23,29.83
10,0.23,29.83
10,0.23,29.83
10,0.23,32.33
10,0.23,32.33
10,0.17,1.67
10,0.35,31.17
10,0.17,1.67
10,0.35,31.17
10,0.21,25.17
10,0.21,25.17
10,0.25,29.83
10,0.25,29.83
10,0.25,29.83
10,0.25,29.83
10,0.17,28
10,0.17,28
10,0.27,28.67
10,0.27,28.67
10,0.27,28.67
10,0.24,21.83
10,0.24,21.83
5,0.25,17.5
5,0.26,14.33
5,0.26,14.33
5,0.27,10.5
5,0.27,10.5
5,0.27,10.5
5,0.3,9.5
5,0.3,9.5
5,0.32,8.5
5,0.32,8.5
10,0.21,9
10,0.21,9
10,0.21,9
5,0.25,9
5,0.25,9
5,0.25,9
5,0.25,9
10,0.24,10
10,0.24,10
10,0.24,10
0,0.36,9.17
0,0.36,9.17
5,0.33,8.67
5,0.33,8.67
5,0.33,8.67
0,0.36,9
0,0.36,9
0,0.36,9
0,0.36,9
5,0.27,9.33
5,0.27,9.33
5,0.31,10.17
5,0.31,10.17
5,0.31,10.17
10,0.22,10.33
10,0.22,10.33
5,0.28,10.33
5,0.28,10.33
5,0.25,9.67
5,0.25,9.67
5,0.27,10.5
5,0.27,10.5
5,0.26,10.67
5,0.26,10.67
5,0.31,9.5
5,0.31,9.5
5,0.31,9.5
5,0.31,9.5
5,0.27,10.17
5,0.27,10.17
5,0.26,8.17
5,0.26,8.17
5,0.26,8.17
5,0.26,8.17
10,0.19,9.17
10,0.19,9.17
10,0.2,9.33
10,0.2,9.33
10,0.2,9.33
10,0.15,9.17
10,0.19,9.83
10,0.19,9.83
10,0.19,9.83
10,0.16,11
10,0.16,11
10,0.15,9.67
10,0.15,9.67
10,0.15,9.67
10,0.22,8.67
10,0.22,8.67
10,0.22,8.67
10,0.22,8.67
10,0.21,8.17
10,0.21,8.17
10,0.21,8.17
10,0.21,8.17
10,0.21,8.33
10,0.21,8.33
10,0.21,8.33
10,0.21,8.33
5,0.31,8.67
5,0.31,8.67
5,0.31,8.67
5,0.32,9.67
5,0.32,9.67
5,0.32,9.67
10,0.2,9
10,0.2,9
5,0.31,10.33
5,0.31,10.33
10,0.19,10.5
10,0.19,10.5
5,0.35,9.83
5,0.35,9.83
5,0.35,9.83
5,0.3,9.67
5,0.3,9.67
5,0.3,9.67
10,0.2,9.83
10,0.2,9.83
10,0.2,9.67
10,0.2,9.67
5,0.35,9.67
5,0.32,4.67
5,0.31,10.17
5,0.34,9.33
5,0.34,9.33
5,0.34,9.33
0,0.41,3.33
5,0.32,10.33
0,0.41,3.33
5,0.32,10.33
0,0.41,3.33
5,0.32,10.33
0,0.39,3.5
5,0.33,9.83
0,0.39,3.5
5,0.33,9.83
0,0.43,3.83
0,0.36,10.33
0,0.43,3.83
0,0.36,10.33
5,0.33,5.83
0,0.36,10.17
5,0.33,5.83
0,0.36,10.17
10,0.23,9.83
10,0.23,9.83
10,0.23,9.83
10,0.23,9.83
10,0.23,9.83
5,0.32,9.67
5,0.32,9.67
5,0.32,9.67
5,0.29,11.33
5,0.29,11.33
5,0.29,11.33
5,0.29,10.83
5,0.29,10.83
5,0.29,10.83
5,0.29,10.83
5,0.28,11.17
5,0.28,11.17
5,0.28,11.17
10,0.24,10.33
5,0.34,9.17
5,0.34,9.17
5,0.34,9.17
0,0.37,9.83
0,0.37,9.83
0,0.36,10
0,0.36,10
0,0.36,10
5,0.32,9.33
5,0.32,9.33
5,0.32,9.33
5,0.31,10.5
5,0.31,10.5
5,0.31,10.5
0,0.47,1.83
5,0.31,10.5
0,0.47,1.83
5,0.31,10.5
0,0.47,1.83
5,0.31,10.5
0,0.37,10.17
0,0.37,10.17
0,0.43,2.67
5,0.32,11
0,0.43,2.67
5,0.32,11
0,0.4,2.5
0,0.37,9.67
5,0.33,3.17
5,0.31,10.33
5,0.33,3.17
5,0.31,10.33
5,0.33,3.17
5,0.31,10.33
5,0.33,3.17
5,0.31,10.33
5,0.27,10
5,0.27,10
5,0.27,10
5,0.27,10
0,0.36,3
5,0.33,10
0,0.36,3
5,0.33,10
5,0.33,4.33
5,0.3,10.67
5,0.33,4.33
5,0.3,10.67
5,0.33,4.33
5,0.3,10.67
5,0.32,10
5,0.32,10
5,0.28,5.5
5,0.31,11.5
5,0.28,5.5
5,0.31,11.5
5,0.26,3.33
5,0.33,11.83
5,0.26,3.33
5,0.33,11.83
5,0.34,4.5
5,0.31,11.33
5,0.34,4.5
5,0.31,11.33
5,0.34,4.5
5,0.31,11.33
0,0.39,3.17
5,0.3,10.5
5,0.29,10.83
5,0.29,10.83
5,0.29,10.83
5,0.29,10.83
5,0.29,11.67
5,0.29,11.67
5,0.33,5.83
5,0.31,11
5,0.33,5.83
5,0.31,11
5,0.33,5.83
5,0.31,11
5,0.28,11.17
5,0.3,11.17
5,0.3,11.17
5,0.3,11.17
0,0.37,3.5
5,0.28,11.5
0,0.38,3.67
5,0.31,10.83
0,0.38,3.67
5,0.31,10.83
0,0.38,3.67
5,0.31,10.83
5,0.31,11.17
5,0.31,11.17
5,0.31,11.33
5,0.31,11.33
5,0.31,11.33
5,0.31,3.17
5,0.31,11.5
5,0.31,3.17
5,0.31,11.5
5,0.33,2.5
5,0.29,11
5,0.33,2.5
5,0.29,11
5,0.32,10.17
5,0.32,10.17
5,0.31,11.17
5,0.31,11.17
5,0.33,4
5,0.32,11.17
5,0.33,4
5,0.32,11.17
5,0.39,3.17
5,0.29,10.5
5,0.39,3.17
5,0.29,10.5
5,0.39,3.17
5,0.29,10.5
5,0.3,11
5,0.3,11
0,0.36,3.67
5,0.28,10.83
0,0.36,3.67
5,0.28,10.83
5,0.29,10.5
5,0.29,10.5
5,0.31,10.33
5,0.31,10.33
5,0.31,10.33
5,0.27,11.67
5,0.27,11.67
5,0.27,11.67
5,0.32,4.17
5,0.35,10.17
5,0.32,4.17
5,0.35,10.17
0,0.37,3.67
5,0.33,10
0,0.37,3.67
5,0.33,10
5,0.28,10.67
5,0.28,10.67
5,0.32,9.33
5,0.32,9.33
0,0.37,3.33
5,0.28,10.67
0,0.37,3.33
5,0.28,10.67
0,0.34,3.83
5,0.28,11.17
5,0.34,3.83
5,0.28,11.17
5,0.34,3.83
5,0.28,11.17
5,0.32,3.17
5,0.29,10.17
5,0.34,6
5,0.35,1.67
5,0.35,1.67
0,0.37,1.5
5,0.32,3.67
5,0.32,3.67
5,0.34,1.5
5,0.31,1
5,0.34,1.83
5,0.31,3.67
5,0.31,3.67
5,0.32,3.33
5,0.34,0
5,0.34,0
5,0.34,0
5,0.32,5.67
5,0.32,5.67
5,0.35,3.5
5,0.31,3.5
5,0.31,3.5
5,0.31,6.67
5,0.31,6.67
5,0.27,4.83
5,0.28,1.33
5,0.28,1.33
5,0.29,4.5
5,0.31,6.17
5,0.31,6.17
5,0.28,0
5,0.28,0
10,0.23,2.17
10,0.23,2.17
10,0.15,1.5
10,0.15,1.5
10,0.18,0.33
10,0.18,2.5
10,0.18,2.5
5,0.29,3.17
5,0.29,3.17
5,0.31,3.67
5,0.25,3.5
5,0.25,3.5
5,0.27,3.67
5,0.27,3.67
5,0.25,2.5
5,0.25,2.5
5,0.25,2.5
10,0.2,3.33
5,0.25,3.5
5,0.25,3.5
5,0.26,3.17
5,0.26,3.17
10,0.21,1.83
10,0.17,0.67
10,0.17,0.67
10,0.14,0.33
10,0.23,0.67
10,0.23,0.67
10,0.22,1.67
10,0.22,1.67
10,0.23,3.67
10,0.22,2.17
10,0.22,2.17
10,0.24,1.17
10,0.24,1.17
10,0.23,0.17
10,0.22,0.33
10,0.22,0.33
10,0.22,2.67
10,0.22,2.67
5,0.26,2
5,0.3,1.17
5,0.3,1.17
5,0.3,1.17
5,0.28,1.33
5,0.31,3.33
5,0.31,3.33
10,0.14,4
10,0.14,4
10,0.21,3.33
10,0.23,3
10,0.23,3
5,0.26,2.67
5,0.32,1.83
5,0.32,1.83
5,0.25,2
5,0.25,2
10,0.24,2.17
5,0.28,0.83
5,0.28,0.83
5,0.25,0.67
5,0.25,0.67
10,0.23,0.33
10,0.19,1.33
10,0.24,0.67
5,0.28,0.67
5,0.28,0.67
5,0.29,0.5
5,0.29,0.5
5,0.26,0.5
5,0.26,0.5
10,0.17,0.83
10,0.17,0.83
5,0.27,0.5
10,0.18,0.5
10,0.22,6.67
10,0.22,6.67
5,0.25,3.83
5,0.25,3.83
5,0.27,2.33
5,0.27,2.33
10,0.17,1
10,0.17,1
10,0.2,1
10,0.2,1
10,0.18,0.83
10,0.18,0.83
10,0.19,0
5,0.26,0
5,0.26,0
5,0.28,0.33
10,0.19,0.5
10,0.2,3.17
10,0.2,3.17
10,0.18,1.5
10,0.18,1.5
10,0.2,2
10,0.2,2
10,0.19,3.33
10,0.19,3.33
10,0.19,3.33
10,0.16,1.83
10,0.16,1.83
10,0.17,1.17
10,0.17,1.17
10,0.17,1.17
10,0.18,1.5
10,0.18,1.5
10,0.17,2.17
10,0.18,0
10,0.18,0
10,0.18,0
10,0.22,2.17
5,0.26,0.5
5,0.26,0.5
5,0.25,0.67
5,0.25,0.67
5,0.25,0.67
10,0.22,1.83
10,0.22,1.83
10,0.17,1
10,0.17,1
10,0.18,2
10,0.18,2
10,0.18,2
10,0.18,1.33
10,0.18,1.33
10,0.19,10.17
10,0.2,13.17
10,0.2,8.83
10,0.2,8.83
10,0.19,16.17
10,0.22,15.67
10,0.22,15.67
10,0.19,16
10,0.15,16.67
10,0.16,17.67
10,0.16,17.67
10,0.16,17.5
10,0.16,17.5
10,0.11,17
10,0.16,17.17
10,0.16,17.17
10,0.14,13.17
10,0.12,15.33
10,0.12,16.5
10,0.12,16.5
10,0.12,16.5
10,0.13,16.67
10,0.09,16.33
10,0.08,16.83
10,0.08,16.83
10,0.09,16
10,0.1,16.83
10,0.1,16.83
10,0.1,16
10,0.1,16.17
10,0.1,16.17
10,0.1,16.67
10,0.13,16.67
10,0.13,16.67
10,0.12,16.83
10,0.12,16.83
10,0.13,16.33
10,0.13,16.33
10,0.11,11.67
10,0.1,10.67
10,0.1,10.67
10,0.1,10.5
10,0.11,10.17
10,0.11,10.17
10,0.11,10.67
10,0.11,10.67
10,0.1,10.83
10,0.08,10.67
10,0.07,11.17
10,0.07,11.17
10,0.09,11.83
10,0.1,11.33
10,0.1,11.17
10,0.1,11.17
10,0.11,11
10,0.11,11.17
10,0.11,11.17
10,0.09,11.17
10,0.11,11.17
10,0.1,11
10,0.1,11
10,0.1,11.33
10,0.1,11.33
10,0.08,12
5,0.3,1.33
5,0.35,1.5
5,0.35,1.5
5,0.35,3.83
5,0.33,2.5
5,0.3,13.67
10,0.23,16.17
10,0.23,16.17
10,0.18,23.17
10,0.19,24.67
10,0.2,22.17
10,0.2,22.17
10,0.2,22.17
10,0.21,21.83
10,0.2,34.67
10,0.2,34.67
10,0.23,29.5
10,0.22,28
10,0.22,28
10,0.22,31.83
10,0.17,25.5
10,0.18,22.67
10,0.19,25.67
10,0.19,25.67
10,0.19,24.33
10,0.19,26.17
10,0.25,25.33
10,0.23,27.5
10,0.23,27.5
10,0.18,32
10,0.19,29.33
10,0.19,29.33
10,0.18,24.67
10,0.16,34.17
10,0.2,23.83
10,0.2,23.83
10,0.17,25.67
10,0.17,25.67
10,0.2,23.5
10,0.19,23.67
10,0.2,32.5
10,0.2,32.5
10,0.23,36.33
10,0.18,25
10,0.16,27.17
10,0.16,27.17
10,0.13,24.5
10,0.13,24.5
10,0.18,25.83
10,0.18,25.83
10,0.18,28
10,0.18,28
10,0.16,26.5
10,0.16,26.5
10,0.17,26.67
10,0.17,26.5
10,0.17,26.5
10,0.18,28.67
10,0.13,23.5
10,0.15,24.5
10,0.15,24.5
10,0.15,23.17
10,0.14,25.17
10,0.14,25.17
10,0.18,27
10,0.15,29.5
10,0.15,29.5
10,0.17,25.17
10,0.14,24.5
10,0.16,25.67
10,0.16,25.67
10,0.16,24
10,0.16,21.17
10,0.16,21.17
10,0.16,20.67
10,0.14,23.33
10,0.14,23.33
10,0.18,23.5
10,0.18,20.5
10,0.18,20.5
10,0.17,20.17
10,0.13,21.5
10,0.13,21.5
10,0.14,21
10,0.11,19.33
10,0.11,19.33
10,0.14,22.5
10,0.11,21.67
10,0.11,21.67
10,0.14,28
10,0.13,32.67
10,0.13,32.67
10,0.15,32.17
10,0.12,26.17
10,0.12,26.17
10,0.14,18.67
10,0.14,18.67
10,0.12,15.33
10,0.12,15.33
0,0.46,4
10,0.15,11.83
10,0.11,9.33
5,0.29,9.5
5,0.31,9.5
5,0.29,9.33
5,0.29,9.33
5,0.29,9.33
5,0.29,9.5
5,0.27,11
5,0.29,8.83
5,0.32,9.33
5,0.32,9.33
5,0.32,9.33
5,0.31,9
5,0.31,9
5,0.34,9.33
5,0.34,9.33
5,0.34,9.33
5,0.32,10.5
5,0.34,10
5,0.34,10
5,0.26,10.17
10,0.24,9.83
10,0.24,9.83
5,0.25,10
5,0.25,10
5,0.33,9.5
5,0.33,9.5
5,0.32,10.33
5,0.32,10.33
10,0.22,2
5,0.3,9.67
5,0.29,10.5
5,0.32,9.5
5,0.32,9.5
5,0.28,9.5
5,0.28,9.5
5,0.31,9.33
5,0.32,10
5,0.32,10
5,0.31,10
5,0.31,10
5,0.3,10
0,0.39,2
5,0.29,10.5
5,0.29,10.5
5,0.29,10.5
5,0.3,10.33
5,0.32,9.5
5,0.3,9.83
5,0.3,9.83
5,0.28,10.17
5,0.31,10.33
5,0.3,10.33
5,0.3,10.33
5,0.29,9.5
5,0.29,9.5
5,0.28,9.5
5,0.28,9.5
5,0.29,10.17
5,0.29,10
5,0.31,10.5
5,0.31,10.5
5,0.3,10
5,0.32,10
0,0.41,1.33
5,0.31,9.33
5,0.29,10.17
5,0.29,10.17
5,0.28,9.83
5,0.3,10.67
5,0.3,10.67
5,0.3,9.5
5,0.28,10.17
5,0.28,10.17
5,0.32,10.33
5,0.31,9.5
5,0.3,9
5,0.3,9
5,0.26,9.33
10,0.17,10
10,0.17,10
10,0.19,10.67
10,0.16,9.83
10,0.16,9.83
10,0.16,10
10,0.16,10.17
10,0.17,9.67
10,0.17,9.67
10,0.16,10.5
10,0.17,9.5
10,0.17,9.5
10,0.14,9.33
10,0.16,9.33
10,0.16,10
10,0.16,10
10,0.16,9.83
10,0.17,10.33
10,0.17,10.33
10,0.16,9.67
10,0.18,10
10,0.18,10
10,0.15,10.17
10,0.19,10.5
10,0.16,10.17
10,0.16,10.17
10,0.18,10.33
10,0.18,10.33
10,0.14,10.17
10,0.16,10.17
10,0.16,10.17
10,0.19,9.33
10,0.15,9.83
10,0.15,9.83
10,0.18,10.17
10,0.16,9.67
10,0.19,9.5
10,0.19,9.5
10,0.16,9.67
10,0.18,9.17
10,0.18,9.17
10,0.17,9.67
10,0.17,9.67
10,0.17,9.67
10,0.14,9.67
10,0.19,9.67
10,0.19,9.67
10,0.23,10.5
10,0.23,10.17
10,0.23,10.17
5,0.26,10.33
10,0.24,9.67
10,0.23,10.33
10,0.23,10.33
10,0.21,10.5
5,0.25,9.5
5,0.25,9.5
10,0.19,9.83
10,0.18,9.83
10,0.18,9.83
10,0.21,9.5
10,0.21,9.5
10,0.23,9.33
10,0.17,9.67
10,0.2,15.83
10,0.21,15.5
10,0.19,15.83
10,0.19,15.83
10,0.2,16.83
10,0.2,16.83
10,0.21,16
10,0.21,16
10,0.23,16.33
10,0.23,16.33
5,0.29,15.83
5,0.29,15.83
5,0.32,15.5
5,0.32,15.5
5,0.32,15.5
5,0.29,15.17
5,0.29,15.17
5,0.26,14
5,0.26,14
5,0.28,14.33
5,0.28,14.33
5,0.28,14.33
5,0.28,13.33
5,0.29,13
5,0.27,13.5
5,0.25,13.67
5,0.25,13.67
5,0.26,14.17
5,0.25,14.17
5,0.25,14.17
5,0.26,14.33
5,0.26,16.17
5,0.26,16.17
5,0.25,17.17
10,0.24,17.5
10,0.24,17.83
5,0.26,17.5
5,0.29,18
5,0.29,18
5,0.29,18
5,0.29,18.17
5,0.3,17.67
5,0.3,17.67
5,0.3,17.83
5,0.31,18.83
5,0.31,18.83
5,0.31,18.67
5,0.3,18.33
5,0.3,18.33
5,0.31,19
5,0.31,18.33
5,0.31,18.33
5,0.3,18.33
5,0.3,18.17
5,0.3,18.17
5,0.3,18.17
5,0.32,18
5,0.33,19
5,0.33,19
5,0.29,18.17
5,0.29,18.33
5,0.28,18.33
5,0.28,18.33
5,0.27,18.67
5,0.27,18.67
5,0.28,18.33
5,0.28,18.33
5,0.28,18.33
5,0.27,17.67
5,0.26,18.17
5,0.28,18.33
5,0.28,18.33
5,0.27,18.33
5,0.27,18.17
5,0.27,18.17
